heliostat_id,x (m),y (m)
574,211.24178251650406,121.96050000000004
575,216.8056314713576,111.7710714062717
576,221.87834593886947,101.32844538643315
577,226.44843458921346,90.6562778471228
578,230.50554470170067,79.77874468034884
579,234.04048561702183,68.72048699731839
580,237.04524955704662,57.506555308395015
581,239.5130297650167,46.162352775635675
582,241.438235925039,34.713577666458036
583,242.81650682594938,23.186165138799577
584,243.6447202408585,11.606228489643073
585,243.92100000000002,1.4935853594741077e-14
586,243.6447202408585,-11.606228489642989
587,242.81650682594938,-23.18616513879955
588,241.43823592503904,-34.71357766645796
589,239.5130297650167,-46.1623527756356
590,237.04524955704665,-57.50655530839494
591,234.04048561702183,-68.72048699731837
592,230.5055447017007,-79.77874468034877
593,226.4484345892135,-90.65627784712272
594,221.87834593886953,-101.32844538643309
595,216.8056314713576,-111.77107140627167
596,211.2417825165041,-121.96049999999995
597,205.19940298171454,-131.87364883458682
598,198.69218080006996,-141.4880614395162
599,191.7348569227555,-150.7819580779162
600,184.34319192606506,-159.73428508466787
601,176.53393030862688,-168.3247625597282
602,168.32476255972833,-176.53393030862676
603,159.73428508466793,-184.343191926065
604,150.78195807791633,-191.73485692275543
605,141.48806143951634,-198.69218080006988
606,131.87364883458687,-205.19940298171454
607,121.9605,-211.2417825165041
608,111.77107140627172,-216.80563147135757
609,101.32844538643322,-221.87834593886944
610,90.65627784712287,-226.44843458921343
611,79.77874468034885,-230.50554470170067
612,68.72048699731847,-234.0404856170218
613,57.506555308395136,-237.0452495570466
614,46.16235277563569,-239.51302976501668
615,34.713577666457994,-241.438235925039
616,23.186165138799595,-242.81650682594938
617,11.606228489643142,-243.6447202408585
618,2.9871707189482154e-14,-243.92100000000002
619,-11.606228489642973,-243.6447202408585
620,-23.186165138799424,-242.8165068259494
621,-34.71357766645783,-241.43823592503904
622,-46.16235277563564,-239.5130297650167
623,-57.50655530839498,-237.04524955704665
624,-68.7204869973183,-234.04048561702186
625,-79.77874468034871,-230.50554470170073
626,-90.65627784712271,-226.4484345892135
627,-101.32844538643307,-221.87834593886953
628,-111.77107140627156,-216.80563147135766
629,-121.96049999999985,-211.24178251650417
630,-131.87364883458682,-205.19940298171457
631,-141.4880614395162,-198.69218080007
632,-150.7819580779162,-191.73485692275554
633,-159.73428508466787,-184.34319192606506
634,-168.3247625597282,-176.53393030862688
635,-176.53393030862676,-168.32476255972833
636,-184.34319192606495,-159.73428508466802
637,-191.73485692275543,-150.78195807791633
638,-198.69218080006993,-141.48806143951626
639,-205.19940298171446,-131.873648834587
640,-211.24178251650403,-121.96050000000012
641,-216.80563147135757,-111.77107140627173
642,-221.8783459388695,-101.32844538643313
643,-226.44843458921343,-90.65627784712288
644,-230.50554470170064,-79.77874468034886
645,-234.04048561702183,-68.72048699731839
646,-237.0452495570466,-57.50655530839515
647,-239.51302976501668,-46.16235277563571
648,-241.438235925039,-34.71357766645801
649,-242.81650682594938,-23.186165138799716
650,-243.6447202408585,-11.606228489643156
651,-243.92100000000002,-4.4807560784223234e-14
652,-243.6447202408585,11.60622848964285
653,-242.8165068259494,23.18616513879941
654,-241.43823592503904,34.71357766645792
655,-239.51302976501674,46.1623527756354
656,-237.04524955704667,57.50655530839485
657,-234.04048561702191,68.72048699731809
658,-230.50554470170076,79.77874468034858
659,-226.44843458921346,90.6562778471228
660,-221.87834593886953,101.32844538643306
661,-216.80563147135763,111.77107140627164
662,-211.24178251650406,121.96050000000004
663,-205.19940298171463,131.8736488345867
664,-198.69218080007,141.48806143951617
665,-191.73485692275548,150.78195807791624
666,-184.34319192606515,159.73428508466776
667,-176.5339303086269,168.32476255972819
668,-168.3247625597284,176.53393030862665
669,-159.73428508466802,184.34319192606495
670,-150.78195807791636,191.7348569227554
671,-141.48806143951646,198.6921808000698
672,-131.873648834587,205.19940298171446
673,-121.96050000000012,211.241782516504
674,-111.77107140627193,216.8056314713575
675,-101.32844538643315,221.87834593886947
676,-90.6562778471229,226.4484345892134
677,-79.77874468034888,230.50554470170064
678,-68.72048699731839,234.04048561702183
679,-57.506555308395164,237.0452495570466
680,-46.162352775635725,239.51302976501668
681,-34.71357766645803,241.438235925039
682,-23.18616513879973,242.81650682594935
683,-11.606228489643172,243.6447202408585
684,5.799084060154343,258.3834316985384
685,17.385573596923233,257.86308185344404
686,28.937050902185764,256.82343007859373
687,40.43025283795012,255.2665700943025
688,51.84203362506319,253.1956372093876
689,63.14941145572951,250.6148020070742
690,74.32961477581372,247.52926194599527
691,85.36012814372,243.94523089320217
692,96.21873757349513,239.86992661026287
693,106.88357527083983,235.311556217651
694,117.33316367193626,230.27929966669743
695,127.54645869640336,224.78329125238977
696,137.502892127274,218.83459920425122
697,147.18241303264668,212.44520339639917
698,156.5655281455941,205.627971221673
699,165.63334112100856,198.39663167841746
700,174.36759059032573,190.765747722107
701,182.75068693749145,182.75068693749145
702,190.765747722107,174.36759059032573
703,198.3966316784175,165.63334112100853
704,205.627971221673,156.56552814559416
705,212.44520339639917,147.18241303264668
706,218.83459920425122,137.50289212727398
707,224.78329125238974,127.54645869640336
708,230.27929966669743,117.33316367193623
709,235.31155621765103,106.88357527083977
710,239.86992661026287,96.21873757349509
711,243.94523089320217,85.36012814371996
712,247.5292619459953,74.32961477581368
713,250.61480200707422,63.149411455729414
714,253.1956372093876,51.84203362506314
715,255.2665700943025,40.43025283795007
716,256.82343007859373,28.93705090218572
717,257.86308185344404,17.38557359692319
718,258.3834316985384,5.799084060154302
719,258.3834316985384,-5.799084060154384
720,257.86308185344404,-17.38557359692333
721,256.82343007859373,-28.937050902185803
722,255.26657009430247,-40.43025283795016
723,253.1956372093876,-51.842033625063216
724,250.6148020070742,-63.14941145572955
725,247.52926194599527,-74.32961477581375
726,243.94523089320214,-85.3601281437201
727,239.86992661026284,-96.21873757349522
728,235.311556217651,-106.88357527083986
729,230.27929966669737,-117.33316367193636
730,224.78329125238972,-127.54645869640345
731,218.8345992042512,-137.50289212727407
732,212.4452033963991,-147.18241303264676
733,205.62797122167294,-156.56552814559421
734,198.3966316784175,-165.63334112100853
